59.5	405.44862	1
82	489.9491	1
117	574.18544	1
122	320.25099	1
195.5	627.31324	1
246	317.74863	1
321.5	646.94111	1
392	357.34744	1
415	636.4489	1
500	361.09327	1
533	613.39469	1
535.5	979.12386	1
540.74	883.02314	1
549.5	759.312	1
591	293.52514	1
591	682.99579	1
598.5	1066.56617	1
646.5	1161.44	1
692	251.01987	1
740	1179.87161	1
745	182.44103	1
775	999.64684	1
775	1086.11328	1
833	861.09167	1
840.5	158.036	1
895	792.56143	1
903.5	681.938	1
934	117.54945	1
992	696.45183	1
1087.5	64.18571	1
1110	730.98333	1
1228.5	692.08475	1
1231	102.95412	1
1338	711.48539	1
1377	161.10449	1
1429	673.67949	1
1435	762.07766	1
1465.5	151.57771	1
1506	858.7489	1
1521	222.1076	1
1571	933.66358	1
1611.5	310.37606	1
1644	581.60046	1
1690	1040.12161	1
1707.79167	381.18403	1
1727.5	471.88333	1
1750	690.48736	1
1770.79167	784.47513	1
1813	959.91804	1
1826	860.95	1
