1	341.75	1
0.5	344	1
1	346.25	1
1	348.25	1
0.5	350	1
0.5	351.5	1
0.5	355.5	1
1.16667	360.83333	1
0.5	363	1
0.5	365	1
1	367	1
0.5	368.5	1
1.5	333	1
1.5	335	1
1.5	340	1
2	376.25	1
1.5	377.5	1
2.5	327	1
3	328.5	1
2.5	349.5	1
3	359.5	1
3	366.5	1
3	378.75	1
3	381.75	1
3	384.75	1
3.5	321	1
3.5	322.5	1
4	354	1
3.5	373	1
3.5	386.5	1
4	388.5	1
3.5	390.5	1
5	318	1
4.5	325.5	1
4.5	329.5	1
4.5	336.5	1
4.5	341.5	1
4.5	347.5	1
4.5	349.5	1
4.5	378.5	1
4.5	392	1
6	312.75	1
6	322	1
5.5	345.5	1
5.5	354.5	1
5.5	369.5	1
5.5	371.5	1
5.5	376.5	1
5.5	381.5	1
5.5	393.5	1
5.5	398	1
6.5	309	1
6.5	316.5	1
7	329.5	1
7	335	1
7	339	1
6.5	353	1
6.5	356	1
6.5	358	1
6.5	362.5	1
7	367	1
6.5	378	1
6.5	386.5	1
7	403	1
7.5	311.5	1
8	321.25	1
7.5	323.5	1
8	332	1
7.5	337	1
7.5	341	1
7.5	342.5	1
7.5	370	1
7.5	372	1
7.5	374	1
7.5	376.5	1
8.16667	380.66667	1
8	384.5	1
7.5	405	1
8.5	303.5	1
8.5	307.5	1
9	316	1
8.5	318	1
8.5	330	1
8.5	378	1
8.5	392.5	1
8.5	399	1
9	401	1
9	408.25	1
10	298.75	1
10	321.5	1
9.5	324	1
9.5	327.5	1
9.5	383.5	1
9.5	386	1
10.16667	390.83333	1
10	396.25	1
9.5	411	1
10.5	296	1
10.5	310	1
10.5	312.5	1
10.5	319.5	1
11	403.75	1
10.5	414	1
11.5	293.5	1
11.5	301.5	1
12	304	1
11.5	315	1
11.5	395	1
11.5	396.5	1
11.5	411	1
12	416	1
12.5	292	1
12.5	298.5	1
12.5	306.5	1
12.5	312	1
12.5	399	1
12.5	419.5	1
13.5	288.5	1
13.5	296.5	1
13.5	302.5	1
13.5	308	1
13.5	402.5	1
13.5	404.5	1
14	412.25	1
13.5	416.5	1
13.5	422	1
14.5	286	1
14.5	290.5	1
15	301	1
14.5	304	1
14.5	305.5	1
14.5	406	1
14.5	419.5	1
14.5	424	1
15.5	284	1
15.5	296.5	1
15.5	408	1
16	411.75	1
15.5	426	1
16.5	282.5	1
16.5	292.5	1
17	295.25	1
16.5	299	1
17	414.25	1
16.5	417.5	1
16.5	420.5	1
16.5	428.5	1
18	280.25	1
18	288.5	1
17.5	426.5	1
17.5	430.5	1
18.5	293	1
19.16667	418.5	1
19	422.75	1
19	431.75	1
19.5	276.5	1
20	279.25	1
20	288.5	1
19.5	291.5	1
19.5	434.5	1
20.5	275	1
20.5	282.5	1
20.5	422	1
20.5	428.5	1
20.5	430.5	1
21	436	1
21.5	272.5	1
21.5	286	1
21.5	423.5	1
21.5	433.5	1
22	439	1
22.5	270	1
22.5	279	1
22.5	284.5	1
22.5	425.5	1
22.5	435	1
24	268.25	1
23.5	273.5	1
23.5	282.5	1
24	429.5	1
23.5	433	1
23.5	436.5	1
24	440.75	1
24.5	276.5	1
24.5	280.5	1
25	444	1
26	265	1
25.5	267.5	1
26	271.5	1
25.5	278.5	1
25.5	431.5	1
26	434	1
