1.5	157.33333	1
1.5	162.5	1
2.5	153.5	1
2.5	169.83333	1
3.5	144.83333	1
3.5	148	1
3	166.25	1
3	174.5	1
4.5	158.66667	1
4.5	177.66667	1
5	139	1
5.5	170.83333	1
5.5	183.5	1
6.75	144.5	1
6.5	149.5	1
6	166.5	1
7.5	136.125	1
7.5	151.25	1
6.5	155.5	1
6.5	162.5	1
7.5	175.16667	1
7.5	180.83333	1
8.5	183.83333	1
9.5	141.5	1
8.5	144.5	1
9.5	148	1
9.5	157.16667	1
8.5	166.5	1
8.5	169.5	1
9.5	172.83333	1
10.5	134.16667	1
9.5	136	1
10.5	151.75	1
10	163.75	1
10.5	179.25	1
10.5	187	1
10	191.75	1
11.83333	130.83333	1
11	195	1
11.5	147.5	1
11.5	167.5	1
12.5	183.33333	1
13.5	141	1
12.5	172.5	1
12.5	176.5	1
12.5	185.5	1
13.5	192	1
13	199.5	1
14.5	129.25	1
14	132	1
14	135.75	1
14.5	195.75	1
15	182.25	1
15.5	188.5	1
15.83333	201.66667	1
16	138	1
15.5	185.5	1
15.5	204.5	1
17.16667	124.16667	1
16.5	126.5	1
17.5	134.16667	1
17.75	195.75	1
18.5	208.5	1
19.5	120.25	1
18.5	189	1
19.5	204.16667	1
20	124	1
19.5	127	1
20.5	131.33333	1
20.5	194.66667	1
21	208.5	1
21.5	212	1
22.5	202	1
23	123.75	1
22.5	129.5	1
23	197.5	1
24.7	120	1
24.5	125.5	1
24.5	211	1
25	202	1
25	206.5	1
25.5	216.33333	1
27	116	1
27.5	121.16667	1
27	204.25	1
27.5	213.16667	1
27.5	125.5	1
28.5	209.5	1
29.5	114.5	1
29.83333	220.33333	1
30.5	118	1
30.5	122.33333	1
30.5	214.16667	1
31	209.25	1
32.5	222.83333	1
32.5	116	1
33.5	119.5	1
33.5	213.16667	1
33.5	217	1
33.83333	112.83333	1
35.5	223	1
36.5	119.16667	1
36.5	216.5	1
36.5	228.16667	1
37.5	115.5	1
38	108.75	1
39.5	118.5	1
39	218.25	1
39.5	225.66667	1
39.5	230	1
41.5	111.5	1
40.5	113.5	1
41.5	221.83333	1
41.5	116.5	1
42.5	223.75	1
41.5	228.5	1
42.5	232.25	1
44.5	107.16667	1
44	113.5	1
44.5	223	1
44.5	226.5	1
45.5	232	1
47.5	107.33333	1
47	110.5	1
47	114.25	1
48.5	232.83333	1
48.5	236.33333	1
49	228	1
50.5	105.83333	1
50	110.5	1
51.5	231.16667	1
51.5	234.5	1
51.5	237.83333	1
52.75	109.375	1
53.5	229.5	1
53.5	236.5	1
55.5	103.75	1
55.5	111.5	1
55.5	231.75	1
55.5	241.5	1
57.5	234.33333	1
58.5	107.16667	1
58.5	238.83333	1
59.5	103	1
58.5	110.5	1
59.5	233.5	1
59.5	242	1
61.5	237.83333	1
62.5	104.75	1
62.5	108.5	1
62.5	243.5	1
64.5	101.83333	1
64.83333	240.16667	1
65.5	108.5	1
66.5	106	1
66.5	236.25	1
67.83333	241	1
67.5	99.5	1
68.5	103	1
68.5	245.33333	1
67.5	246.5	1
69.83333	105.16667	1
70.5	239.5	1
70.5	109.5	1
71.5	245	1
72.5	103.33333	1
72.5	107.5	1
74.5	100	1
74.5	238.5	1
74	241	1
74	244.5	1
76.5	105.5	1
75.5	108	1
77.5	100.83333	1
76.5	239	1
77.5	243.83333	1
78.5	247	1
79.5	104.33333	1
79	108.25	1
80.7	240.7	1
80.5	98.5	1
81.5	101.33333	1
81.5	244.5	1
82.5	106	1
81.5	108.5	1
83.83333	240.5	1
82.5	248	1
84.5	101.5	1
85.5	107.5	1
86	241.5	1
88.16667	106.83333	1
88.5	238.5	1
88.75	246	1
90.5	100.83333	1
89.5	103.5	1
91.5	106	1
90.5	238	1
91.16667	242.5	1
91	246.75	1
91.5	109.5	1
94.5	101.5	1
94.5	107.75	1
94.5	246	1
95.75	110	1
95	239.5	1
97.5	102.5	1
97.5	237.5	1
97	244.5	1
98.5	105.5	1
98.5	109.5	1
98.5	240.83333	1
100.5	244.16667	1
101.5	106.5	1
101.5	102.5	1
102.5	107.5	1
102.25	237.75	1
103	112	1
104.5	244.5	1
104.5	104.5	1
104.5	114.5	1
104.5	240.5	1
106.83333	106.66667	1
105.5	109.5	1
106	237.25	1
108.5	115	1
108	235	1
108.5	238.5	1
109.5	105.5	1
110.5	242	1
111	110.75	1
111	115.5	1
111.5	235.5	1
111.5	106.5	1
112.5	242.5	1
114.5	113.5	1
114	234.25	1
114.5	108.5	1
115	118	1
115.75	238.125	1
117.5	112.5	1
117.5	233.66667	1
119.5	116.83333	1
119.5	236.5	1
118.5	242.5	1
120.83333	113.5	1
120.5	233.83333	1
120.5	239.66667	1
121	121	1
123	117.5	1
123	233	1
123.5	239.5	1
124	122	1
125.5	235.83333	1
126.5	232	1
126	239.5	1
127.5	117.5	1
126.5	121.5	1
127.5	123	1
128.83333	235.5	1
129.5	115	1
128.5	229.5	1
128.5	232.5	1
129.5	239.16667	1
130.5	119.25	1
131.5	236.625	1
132	123	1
133.5	121.25	1
133.5	127.16667	1
133.75	230.75	1
134.5	236.83333	1
135	118.5	1
136.5	125.5	1
136.5	233.5	1
136.5	229.5	1
136.5	237.5	1
137.5	122.5	1
139.5	120.5	1
139.5	234	1
140.5	127.83333	1
140.5	228	1
140.5	230.75	1
142	133	1
141.5	237	1
